Date,Price
3/7/2024,261.8
3/8/2024,263.3
3/11/2024,263.2
3/12/2024,268.5
3/13/2024,268.8
3/14/2024,268
3/15/2024,270.9
3/18/2024,263.1
3/19/2024,266.1
3/20/2024,263.8
3/21/2024,267.4
3/22/2024,269.5
3/25/2024,269.5
3/26/2024,269.5
3/27/2024,269.9
3/28/2024,268.6
4/2/2024,268.3
4/3/2024,268.1
4/4/2024,268.1
4/5/2024,262.1
4/8/2024,263.1
4/9/2024,261.4
4/10/2024,261.7
4/11/2024,260.1
4/12/2024,260.8
4/15/2024,262.1
4/16/2024,260.5
4/17/2024,262.3
4/18/2024,261.9
4/19/2024,261
4/22/2024,264.3
4/23/2024,268.6
4/24/2024,270
4/25/2024,266.1
4/26/2024,271
4/29/2024,272.1
4/30/2024,272.4
5/2/2024,269.8
5/3/2024,273.5
5/6/2024,276.4
5/7/2024,280
5/8/2024,279
5/10/2024,282.4
5/13/2024,282.5
5/14/2024,281.6
5/15/2024,281.6
5/16/2024,278
5/17/2024,276.6
5/20/2024,283.3
5/21/2024,286.3
5/22/2024,286.1
5/23/2024,285
5/24/2024,284.9
5/27/2024,286
5/28/2024,283.9
5/29/2024,282.2
5/30/2024,282
5/31/2024,284.4
6/3/2024,285.4
6/4/2024,284
6/5/2024,287.2
6/7/2024,288.8
6/10/2024,286.9
6/11/2024,285.2
6/12/2024,292.8
6/13/2024,286.9
6/14/2024,283.8
6/17/2024,283.6
6/18/2024,284.9
6/19/2024,284.5
6/20/2024,288
6/24/2024,288.9
6/25/2024,286.9
6/26/2024,289.1
6/27/2024,289.3
6/28/2024,290.2
7/1/2024,290
7/2/2024,290.5
7/3/2024,289.5
7/4/2024,291
7/5/2024,289
7/8/2024,288.1
7/9/2024,287
7/10/2024,287
7/11/2024,287.8
7/12/2024,296.1
7/15/2024,296
7/16/2024,296.1
7/17/2024,294.5
7/18/2024,293
7/19/2024,294.4
7/22/2024,298.8
7/23/2024,300
7/24/2024,296.6
7/25/2024,296.3
7/26/2024,299.7
7/29/2024,300.9
7/30/2024,301.4
7/31/2024,303.8
8/1/2024,298
8/2/2024,282
8/5/2024,273
8/6/2024,277.1
8/7/2024,284.1
8/8/2024,283.4
8/9/2024,285.1
8/12/2024,286
8/13/2024,287
8/14/2024,289.8
8/15/2024,293.9
8/16/2024,296.5
8/19/2024,297.4
8/20/2024,296
8/21/2024,295.8
8/22/2024,300.5
8/23/2024,302.2
8/26/2024,304.2
8/27/2024,300
8/28/2024,303
8/29/2024,306.5
8/30/2024,305.4
9/2/2024,307.2
9/3/2024,304.5
9/4/2024,300.7
9/5/2024,293.3
9/6/2024,294.1
9/9/2024,298.5
9/10/2024,298.3
9/11/2024,295.6
9/12/2024,299
9/13/2024,301
9/16/2024,303.8
9/17/2024,305.5
9/18/2024,302
9/19/2024,308.6
9/20/2024,310.1
9/23/2024,310.1
9/24/2024,307.9
9/25/2024,311.3
9/26/2024,314
9/27/2024,311.9
9/30/2024,312.5
10/1/2024,310.1
10/2/2024,310.1
10/3/2024,307.2
10/4/2024,307.4
10/7/2024,306.3
10/8/2024,305.4
10/9/2024,307.1
10/10/2024,304.8
10/11/2024,311.9
10/14/2024,313.3
10/15/2024,310.6
10/16/2024,310.8
10/17/2024,308.5
10/18/2024,310
10/21/2024,310.4
